,timestamp,visitorid,event,itemid,transactionid
1993266,1432854456950,25,view,4080,
1993290,1432852714182,25,view,4441,
1993297,1432852720963,25,view,4442,
1993433,1432851795940,25,view,4443,
1993460,1432851322897,25,transaction,4429,15092.0
1993501,1432852676027,25,view,4444,
1993541,1432874584198,11,view,4445,
1994348,1432821873557,29,view,5,
1994357,1432825437690,25,view,2669,
1994439,1432825065642,20,view,17,
1994615,1432863103370,25,view,4441,
1995059,1432846413864,25,addtocart,752,
1995083,1432845668103,25,view,4446,
1995096,1432847362078,25,view,4425,
1995131,1432848614645,11,view,4447,
1995201,1432846372044,25,addtocart,752,
1995215,1432848091534,25,view,4424,
1995244,1432848510524,11,view,2529,
1995285,1432849275635,11,view,4298,
1995381,1432845221244,25,view,2005,
1995682,1432869682436,11,view,4448,
1995856,1432860058412,0,view,28,
1995909,1432859851364,25,view,12,
1995995,1432859770105,25,view,56,
1996022,1432861629146,25,view,4420,
1996080,1432858977600,25,view,2185,
1996398,1432845535487,25,view,4449,
1996502,1432845489954,25,addtocart,4414,
1996704,1432834818724,11,view,4450,
1996892,1432834414131,25,view,4435,
1996926,1432835846456,25,view,284,
1997618,1432855419888,25,view,2173,
1997623,1432855407763,25,view,2183,
1997628,1432855398966,25,view,4451,
1997674,1432855033458,20,view,32,
1997677,1432855036425,20,view,17,
1997694,1432855337785,25,view,4452,
1998116,1432851132638,25,addtocart,4429,
1998204,1432850212030,25,view,4453,
1998233,1432850203056,25,view,4454,
1998318,1432863117061,25,view,4409,
1998425,1432863217974,25,view,4455,
1998963,1432846938418,25,view,2044,
1998988,1432845763557,25,view,4456,
1999026,1432827068305,25,view,4452,
1999089,1432829001468,25,view,4457,
1999249,1432826573012,25,view,4458,
1999312,1432830816341,25,view,2973,
1999377,1432832748644,25,view,4459,
1999389,1432831289930,11,view,420,
1999401,1432831217443,11,addtocart,420,
1999406,1432834378336,25,addtocart,4435,
1999480,1432832909376,25,transaction,4460,17528.0
1999487,1432832790289,25,view,4426,
1999734,1432859492139,25,view,2185,
1999794,1432841753033,18,view,360,
2000228,1432831204844,11,view,420,
2000366,1432824728666,20,view,21,
2000664,1432854478947,25,view,4080,
2000670,1432855362801,25,view,4452,
2000683,1432855286136,25,view,4461,
2000701,1432855720434,25,view,4357,
2000754,1432854353732,25,view,4462,
2001074,1432836605827,11,view,4463,
2001481,1432815946714,18,view,360,
2001576,1432850209983,25,view,4429,
2001721,1432852640618,25,view,4464,
2001722,1432850140762,25,view,1513,
2001852,1432866690311,0,view,28,
2001901,1432863121030,25,view,4428,
2001909,1432864058299,25,view,4465,
2002012,1432864134755,25,view,68,
2002254,1432839552779,11,view,4466,
2002308,1432846982762,25,view,2044,
2002335,1432846134078,25,view,4415,
2002462,1432845749087,25,view,4467,
2002507,1432845668572,25,view,4468,
2002525,1432848222447,25,transaction,4424,15453.0
2002528,1432846330296,25,view,752,
2002548,1432847403639,25,view,4425,
2002706,1432845364255,25,view,4469,
2002999,1432869382560,11,view,641,
2003081,1432860027104,25,view,1381,
2003121,1432861454930,25,view,4470,
2003252,1432861109420,25,view,545,
2003271,1432859253136,25,addtocart,2185,
2003308,1432860171085,25,view,12,
2003366,1432828550083,0,view,28,
2003524,1432828509217,25,addtocart,4440,
2003565,1432828458932,25,view,4440,
2003587,1432828841648,25,view,4471,
2003657,1432870648096,11,view,4472,
2003674,1432869673853,11,view,641,
2003714,1432869040781,11,view,4473,
2003881,1432833083932,25,view,4474,
2003956,1432832388239,25,view,4400,
2003971,1432832388223,25,view,4460,
2003987,1432831156390,25,transaction,2973,6700.0
2004029,1432834363086,25,view,4435,
2004080,1432832393560,25,addtocart,4460,
2004173,1432855306681,25,view,4461,
2004177,1432854410055,25,view,23,
2004232,1432854748870,25,view,249,
2004266,1432855407997,25,view,4475,
2004338,1432855223741,20,view,21,
2004399,1432859747388,25,view,1942,
2004403,1432858527811,25,view,4476,
2004470,1432861870702,25,view,4477,
2004481,1432861418817,25,view,4423,
2004494,1432861406864,25,view,4420,
2004524,1432861211754,11,view,4478,
2004553,1432859962350,25,view,12,
2004568,1432857649888,25,view,4479,
2004628,1432851795018,25,view,4480,
2004647,1432851845996,25,view,4481,
2004712,1432850217237,25,view,4482,
2004737,1432849730191,11,view,4483,
2004738,1432852750906,25,view,4484,
2004778,1432851906401,25,view,4407,
2004806,1432852619191,25,view,4444,
2004808,1432852123222,25,view,4404,
2004838,1432850908441,25,addtocart,4429,
2005215,1432824708109,20,view,21,
2005292,1432825322313,20,view,21,
2005838,1432846681228,25,addtocart,752,
2005864,1432848283541,25,view,4424,
2005869,1432847369921,25,addtocart,4425,
2006077,1432834834414,11,view,4485,
2006131,1432835948921,25,view,284,
2006406,1432845096762,25,view,603,
2006447,1432845508924,25,view,4414,
2006856,1432828710770,25,view,4440,
2006910,1432828550083,0,view,37,
2006934,1432828067646,25,addtocart,4486,
2006986,1432828014480,25,view,4486,
2007019,1432829041385,25,view,4471,
2007021,1432828942487,25,view,4487,
2007099,1432828192692,25,transaction,4486,12841.0
2007407,1432918654699,0,view,37,
2007485,1432932763658,25,view,4488,
2007570,1432932006717,25,transaction,4489,11203.0
2007617,1432930281757,25,view,4490,
2007641,1432932214370,25,view,4491,
2007653,1432929557762,25,view,4492,
2007955,1432936637667,25,view,4493,
2008031,1432935196805,25,view,4494,
2008096,1432937517728,25,view,1381,
2008136,1432935736901,25,view,4495,
2008479,1432912202171,25,view,74,
2008597,1432911975596,25,view,657,
2008900,1432924259751,25,view,1725,
2009010,1432954713152,3,view,4496,
2009176,1432916061171,25,view,1734,
2009182,1432915857696,25,view,4497,
2009194,1432915687812,25,view,4498,
2009224,1432915916834,25,view,4497,
2009239,1432914342865,25,view,4499,
2009261,1432912740489,29,view,6,
2009297,1432914158745,25,view,1725,
2009304,1432913619747,25,view,4500,
2009378,1432914141881,25,view,403,
2009381,1432916803585,25,view,4501,
2009546,1432952107848,25,view,4502,
2009590,1432952046756,25,view,4503,
2009935,1432944398733,25,view,4504,
2010020,1432946630817,25,view,4505,
2010030,1432947123065,25,view,4506,
2010039,1432947080597,25,view,4506,
2010138,1432925675049,25,addtocart,4507,
2010208,1432928840160,25,view,4507,
2010231,1432925725827,3,view,4508,
2010312,1432928238109,25,transaction,4509,14695.0
2010544,1432917696527,25,view,4510,
2010574,1432920501619,25,view,4473,
2010635,1432918867374,25,view,4511,
2010860,1432908052062,20,view,17,
2010890,1432907634549,20,view,1,
2010904,1432911990716,25,view,657,
2010971,1432922763814,25,view,3720,
2010986,1432923272577,25,view,4512,
2011082,1432924189666,25,view,403,
2011191,1432930307645,25,view,4490,
2011375,1432931373234,25,view,4513,
2011379,1432930945672,25,view,294,
2011424,1432931420198,25,view,69,
2011432,1432932771736,25,view,3717,
2011439,1432932642386,25,view,4514,
2011463,1432945780836,25,view,3811,
2011495,1432945887619,25,view,4515,
2011542,1432943062756,20,view,17,
2011600,1432946601241,25,view,4505,
2011644,1432942760011,20,view,21,
2011646,1432946294322,25,view,4516,
2011687,1432943061455,20,view,32,
2011698,1432944478807,25,view,4517,
2011700,1432946629879,25,view,2756,
2011787,1432934426316,25,view,4518,
2011879,1432935018465,25,view,1040,
2011909,1432935672678,25,view,4519,
2011913,1432935997334,25,view,4520,
2011919,1432936339633,25,view,4445,
2012238,1432954401153,25,addtocart,4521,
2012258,1432954975499,25,view,4521,
2012562,1432928453719,25,view,863,
2012637,1432925724404,25,view,4507,
2013162,1432916803822,25,view,4153,
2013174,1432915245769,25,view,4522,
2013182,1432916047384,25,view,4523,
2013192,1432914778839,25,view,23,
2013234,1432915178775,25,view,4524,
2013235,1432912675154,25,view,4525,
2013318,1432913493738,25,view,417,
2013348,1432912929669,25,view,4445,
2013454,1432950598753,25,view,4526,
2013539,1432950415570,25,view,4527,
2013700,1432920957656,26,view,418,
2013701,1432920564728,25,view,4528,
2013713,1432920460968,25,view,4473,
2013731,1432918880395,25,view,4511,
2013847,1432920538902,25,view,4529,
2013914,1432919571774,25,view,2017,
2013940,1432912272841,25,view,72,
2014132,1432907579304,20,view,21,
2014247,1432929978234,25,view,4530,
2014262,1432931451891,25,view,69,
2014360,1432932516663,25,view,4531,
2014403,1432929600628,25,view,1725,
2014423,1432929526975,25,view,4492,
2014424,1432933540713,25,view,4144,
2014573,1432942765756,20,view,1,
2014618,1432943103585,10,view,4532,
2014751,1432924156719,25,view,4533,
2014876,1432923293594,25,view,4512,
2014880,1432924565322,25,view,633,
2014975,1432921733255,25,view,4534,
2015033,1432935276675,25,view,4203,
2015038,1432935421156,25,view,4535,
2015528,1432914023790,25,view,4512,
2015539,1432916868235,25,view,4153,
2015541,1432916063063,25,view,4523,
2015547,1432916814725,25,view,4536,
2015564,1432912957820,25,view,109,
2015616,1432916898723,25,view,68,
2015631,1432915929575,25,view,4341,
2015633,1432914249795,25,view,4452,
2015639,1432915249572,25,view,4532,
2015641,1432915248195,25,view,4537,
2015645,1432915243110,25,view,63,
2015646,1432914277198,25,view,3223,
2015653,1432915941558,25,view,4341,
2015663,1432912704793,25,view,4538,
2015798,1432952420888,25,view,4539,
2015858,1432948527496,3,view,4540,
2016023,1432938156980,25,view,4421,
2016037,1432938156025,25,view,4420,
2016368,1432953503095,25,view,3978,
2017069,1432943252708,20,view,21,
2017132,1432942944612,25,view,4541,
2017192,1432945873200,25,view,4542,
2017236,1432945801350,25,view,4542,
2017332,1432908045894,20,view,32,
2017674,1432923227750,25,view,74,
2017723,1432931450407,25,view,69,
2017726,1432930462929,25,view,4498,
2017763,1432929577050,25,view,403,
2017790,1432932866956,25,view,4543,
2017873,1432931770393,25,view,4489,
2017895,1432929979958,25,view,4530,
2017950,1432931810763,25,addtocart,4489,
2017955,1432929538563,25,view,4492,
2017963,1432931454571,25,view,69,
2017966,1432931453695,25,view,69,
2017977,1432941656626,25,view,4544,
2018125,1432938161831,25,view,4470,
2018133,1432938161190,25,view,4423,
2018288,1432934488281,25,view,4545,
2018292,1432934097927,25,view,4546,
2018340,1432935194178,25,view,4494,
2018363,1432935192045,25,view,4547,
2018378,1432934398282,25,addtocart,4518,
2018983,1432916638205,25,view,4548,
2019109,1432915109391,25,view,4524,
2019110,1432915257144,25,view,63,
2019142,1432915930749,25,view,4497,
2019170,1432917501560,25,view,4549,
2019175,1432920563758,25,view,4550,
2019182,1432920174454,25,view,4551,
2019187,1432920542791,25,view,4552,
2019215,1432921009747,25,view,1862,
2019264,1432917460417,25,view,4526,
2019353,1432918898808,25,view,56,
2019853,1432952319031,25,view,4539,
2019873,1432947792978,25,view,3955,
2019920,1432947964992,25,view,3955,
2020383,1432908358020,20,view,21,
2020460,1432930366319,25,view,100,
2020586,1432930918221,25,view,294,
2020611,1432929930612,25,view,4530,
2020653,1432930318933,25,view,100,
2020739,1432948499364,3,view,4540,
2020814,1432952916681,18,view,360,
2020893,1432951165431,25,view,4553,
2021149,1432923070827,25,view,1942,
2021180,1432922965784,25,view,4551,
2021242,1432923546727,25,view,4512,
2021284,1432922775178,25,view,3955,
2021316,1432922123298,25,view,633,
2021421,1432934250685,25,view,4518,
2021428,1432937730510,25,view,2669,
2021644,1432918654699,0,view,28,
2021667,1432917395071,25,view,4526,
2021697,1432920962259,25,view,4554,
2021729,1432917910773,25,view,4555,
2021741,1432919264888,25,view,74,
2021803,1432920986899,25,view,4554,
2021819,1432919388761,25,view,100,
2021873,1432926648410,25,view,4556,
2021897,1432928082050,25,view,4509,
2021963,1432928863200,25,view,4507,
2022038,1432928060908,25,view,4509,
2022087,1432916115044,25,view,4557,
2022094,1432914105198,25,view,4512,
2022125,1432915683743,25,view,4498,
2022173,1432916863917,25,view,109,
2022176,1432916893820,25,view,56,
2022208,1432913477389,25,view,417,
2022234,1432916587076,25,view,4527,
2022258,1432914238651,25,view,4452,
2022276,1432916043997,25,view,4523,
2022299,1432916072806,25,view,1734,
2022312,1432913189550,25,view,4445,
2022314,1432916087701,25,view,4557,
2022562,1432942047661,10,view,4558,
2022601,1432954471693,25,view,4521,
2022656,1432954395659,25,view,4521,
2023181,1432946701769,25,view,2736,
2023235,1432943912903,25,view,4559,
2023286,1432947141671,25,view,2736,
2023299,1432944727719,25,view,3811,
2023445,1432943583785,25,view,2832,
2023504,1432942949528,25,view,4541,
2023515,1432944347416,25,view,4560,
2023520,1432942777697,20,view,21,
2023579,1432947143748,25,view,2756,
2023609,1432944738798,25,view,3811,
2023617,1432946877594,25,view,4561,
2023909,1432933488662,25,view,4144,
2024097,1432953299283,3,view,4562,
2024143,1432954748776,25,transaction,4521,7569.0
2024465,1432936720998,25,view,4563,
2024629,1432935681600,25,view,4519,
2024777,1432911914588,25,view,641,
2024894,1432907659877,20,view,21,
2024924,1432938165468,25,view,4422,
2025062,1432938163084,25,view,4434,
2025167,1432919343530,25,view,4564,
2025195,1432920363416,25,view,4473,
2025240,1432920594790,25,view,4565,
2025292,1432920506553,25,view,4566,
2025313,1432918421475,25,view,4567,
2025316,1432920546912,25,view,4568,
2025333,1432917619797,25,view,4510,
2025335,1432921008761,25,view,56,
2025391,1432925626575,25,view,4507,
2025569,1432928082160,25,addtocart,4509,
2025607,1432951154989,25,view,4505,
2026019,1432914338991,25,view,4569,
2026032,1432916300285,25,view,411,
2026080,1432916902725,25,view,4501,
2026087,1432915961756,25,view,2044,
2026098,1432912730567,29,view,5,
2026121,1432916582181,25,view,4527,
2026181,1432916817929,25,view,109,
2026195,1432914118945,25,view,4512,
2026253,1432921452511,26,view,418,
2026267,1432924214080,25,view,4214,
2026311,1432924139700,25,view,4533,
2026347,1432924115750,25,view,4533,
2026547,1433001265829,11,view,4570,
2026780,1433035881637,20,view,1,
2026806,1433032166945,0,view,37,
2027000,1433032097657,0,view,37,
2027060,1433015706085,20,view,21,
2028388,1433011929820,11,addtocart,4551,
2028875,1433021443572,10,view,4571,
2029147,1433001322827,11,view,451,
2029365,1433032082743,0,view,37,
2029419,1433032937471,11,view,91,
2029474,1433034869608,11,view,4572,
2030286,1433015708779,20,view,1,
2030457,1433016163650,20,view,17,
2031007,1433008159857,0,view,37,
2031683,1433006743699,10,view,4573,
2031744,1433005326764,10,view,4510,
2031829,1433002323705,20,view,4574,
2031928,1433002047399,10,view,4575,
2032050,1433036341670,20,view,21,
2032129,1433031876416,11,view,4576,
2032330,1433008245430,10,view,4577,
2032348,1433008159857,0,view,28,
2032350,1433008195713,10,view,4578,
2032405,1433008216572,10,view,4577,
2032548,1433021478899,10,view,4579,
2032923,1433017578696,29,view,6,
2033095,1433040291663,11,view,4580,
2033670,1432998332601,18,view,633,
2034605,1433035880856,20,view,21,
2034610,1433032113998,0,view,37,
2034634,1433032162226,0,view,37,
2034656,1433032102988,0,view,37,
2034709,1433032174518,0,view,37,
2034805,1433032144910,0,view,37,
2035274,1433002046898,11,view,451,
2035337,1433006605398,10,view,4225,
2035346,1433001820821,10,view,4575,
2035427,1433017572756,29,view,5,
2035536,1433015743216,20,view,21,
2035773,1433038507510,11,view,91,
2037509,1433016141732,20,view,32,
2037766,1432998293241,18,view,360,
2038655,1433010809254,10,view,4367,
2038702,1433008685136,11,view,3649,
2039441,1433005233745,10,view,4581,
2039701,1433035892981,20,view,21,
2039769,1433036143605,20,view,32,
2039795,1433031845737,11,view,91,
2039874,1433033307748,11,view,4582,
2039882,1433031826257,11,view,4576,
2039900,1433036147408,20,view,17,
2040330,1433027547095,10,view,4583,
2040353,1433027590181,10,view,4428,
2040463,1433020059332,11,view,4366,
2040644,1433019168607,11,view,4366,
2040724,1433040929055,0,view,37,
2042093,1433089272637,20,view,1,
2042098,1433089259731,20,view,21,
2042801,1433079529496,11,view,2621,
2042805,1433083588594,11,view,3527,
2042816,1433078936296,0,view,28,
2042871,1433087486945,26,addtocart,4584,
2042905,1433112974602,10,view,4585,
2043090,1433111257757,10,view,4586,
2043205,1433103273486,10,view,4587,
2043453,1433072857439,26,view,2795,
2043486,1433072997306,26,view,4588,
2043501,1433067777519,26,view,2610,
2043608,1433067800248,26,addtocart,2608,
2043615,1433067141072,26,view,4589,
2043712,1433097311194,10,addtocart,4590,
2043923,1433095007770,10,view,3315,
2044118,1433105699364,20,view,32,
2044119,1433105699411,20,view,17,
2044947,1433089291481,20,view,21,
2045152,1433111368852,10,transaction,4586,14405.0
2045634,1433122107933,10,view,4591,
2045811,1433120506226,10,addtocart,4592,
2045968,1433119796010,10,view,4593,
2046224,1433103038025,10,view,4594,
2046392,1433097251439,10,view,2956,
2046427,1433094218783,10,view,2953,
2046795,1433078936249,0,view,37,
2047286,1433073080961,26,view,4584,
2047341,1433064788100,26,view,4595,
2047356,1433067194438,26,view,2766,
2047487,1433067519766,26,view,2608,
2048003,1433117833953,10,view,3342,
2048279,1433097269840,10,view,4590,
2048323,1433094970662,10,view,2956,
2049294,1433070790813,26,view,4596,
2049305,1433070697123,26,view,498,
2049362,1433067797488,26,addtocart,4597,
2050222,1433120433604,10,view,4592,
2050240,1433120414454,10,view,4592,
2050406,1433121901468,10,view,4591,
2050715,1433089036959,11,view,4598,
2051251,1433097531724,10,view,4590,
2051609,1433111140652,10,view,4599,
2052283,1433064857450,26,view,4597,
